,id,task,framework,constraint,fold,result,metric,mode,version,params,tag,utc,duration,models,seed,info,acc
105,openml.org/t/XX,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,0,0.98,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.98
106,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,1,0.98,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:05:30,3665.5,0,651585898,,0.98
106,openml.org/t/3945,KDDCup09_appetency,AutoPyTorch_refactor,3600s8c32G,4,0.9822,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:05:38,3670.0,0,1925445351,,0.9822
107,openml.org/t/3945,KDDCup09_appetency,AutoPyTorch_refactor,3600s8c32G,6,0.9822,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:06:18,3666.7,0,800473162,,0.9822
107,openml.org/t/XX,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,2,0.985,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.985
108,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,3,0.98,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:28:18,3684.4,0,2373289403,,0.98
108,openml.org/t/3945,KDDCup09_appetency,AutoPyTorch_refactor,3600s8c32G,8,0.9822,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:06:56,3670.7,0,8841434,,0.9822
109,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,4,0.97,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:41,3669.4,0,2395226481,,0.97
109,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,0,0.8960559698999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8960559698999999
11,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,1,0.773333,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:26:56,3631.5,0,3997006867,,0.773333
11,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,1,0.9462923406,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9462923406
110,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,5,0.965,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:28:26,3670.8,0,1301961928,,0.965
110,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,1,0.8911355423999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8911355423999999
111,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,6,0.99,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:30:40,3770.3,0,113902585,,0.99
111,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,2,0.9118167141,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9118167141
112,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,7,0.985,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:13,3664.1,0,4030354524,,0.985
112,openml.org/t/168335,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,3,0.9295760000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T19:51:25,3665.5,0,1191042874,,0.9295760000000001
113,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,8,0.99,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:28:56,3665.1,0,2982800386,,0.99
113,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,4,0.8984314931999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8984314931999999
114,openml.org/t/12,mfeat-factors,AutoPyTorch_refactor,3600s8c32G,9,0.985,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:30:36,3675.5,0,736411434,,0.985
114,openml.org/t/168335,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,5,0.895817,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T20:10:11,3882.6,0,1617030892,,0.895817
115,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,6,0.9035060741,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9035060741
115,openml.org/t/XX,phoneme,AutoPyTorch_refactor,3600s8c32G,0,0.8817005545000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8817005545000001
116,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,7,0.898277718,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.898277718
116,openml.org/t/XX,phoneme,AutoPyTorch_refactor,3600s8c32G,1,0.9205175601000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9205175601000001
117,openml.org/t/9952,phoneme,AutoPyTorch_refactor,3600s8c32G,2,0.87061,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:12,3662.1,0,1986537766,,0.87061
117,openml.org/t/XX,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,8,0.8891280947,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.8891280947
118,openml.org/t/168335,MiniBooNE,AutoPyTorch_refactor,3600s8c32G,9,0.90935,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T20:07:19,3666.5,0,2014575580,,0.90935
118,openml.org/t/9952,phoneme,AutoPyTorch_refactor,3600s8c32G,3,0.889094,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:09,3664.3,0,1598054941,,0.889094
119,openml.org/t/9952,phoneme,AutoPyTorch_refactor,3600s8c32G,4,0.885185,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:28:42,3618.8,0,2713201942,,0.885185
119,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,0,0.9692486220000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9692486220000001
12,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,2,0.746667,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:29,3666.3,0,3060626943,,0.746667
12,openml.org/t/34539,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,2,0.947818,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:33:53,3662.6,0,1880484624,,0.947818
120,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,1,0.9695387293000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9695387293000001
120,openml.org/t/XX,phoneme,AutoPyTorch_refactor,3600s8c32G,5,0.9018518519,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9018518519
121,openml.org/t/9952,phoneme,AutoPyTorch_refactor,3600s8c32G,6,0.922222,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:39,3667.2,0,3075050515,,0.922222
121,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,2,0.9654772266,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9654772266
122,openml.org/t/9977,nomao,AutoPyTorch_refactor,3600s8c32G,3,0.97244,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T20:30:23,3673.3,0,3295131291,,0.97244
122,openml.org/t/XX,phoneme,AutoPyTorch_refactor,3600s8c32G,7,0.9055555556,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9055555556
123,openml.org/t/9977,nomao,AutoPyTorch_refactor,3600s8c32G,4,0.970699,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T20:28:53,3662.6,0,2374870893,,0.970699
123,openml.org/t/XX,phoneme,AutoPyTorch_refactor,3600s8c32G,8,0.887037037,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.887037037
124,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,6,0.9689495067,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9689495067
124,openml.org/t/XX,phoneme,AutoPyTorch_refactor,3600s8c32G,9,0.9,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9
125,openml.org/t/146822,segment,AutoPyTorch_refactor,3600s8c32G,0,0.9870129999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:30:16,3688.3,0,1350453310,,0.9870129999999999
125,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,7,0.9759141033,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9759141033
126,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,8,0.9677887406,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9677887406
126,openml.org/t/XX,segment,AutoPyTorch_refactor,3600s8c32G,1,0.9653679654,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9653679654
127,openml.org/t/146822,segment,AutoPyTorch_refactor,3600s8c32G,2,0.9740260000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:57,3663.2,0,2218917067,,0.9740260000000001
127,openml.org/t/XX,nomao,AutoPyTorch_refactor,3600s8c32G,9,0.9706906558,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9706906558
128,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,0,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:10:01,3623.7,0,3563464534,,0.75
128,openml.org/t/XX,segment,AutoPyTorch_refactor,3600s8c32G,3,0.9696969697,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9696969697
129,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,1,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:11:46,3625.4,0,1522744455,,0.75
129,openml.org/t/XX,segment,AutoPyTorch_refactor,3600s8c32G,4,0.9913419913,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9913419913
13,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,3,0.813333,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:28:06,3704.1,0,2200408114,,0.813333
13,openml.org/t/34539,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,3,0.947818,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:33:39,3650.6,0,4179014939,,0.947818
130,openml.org/t/146822,segment,AutoPyTorch_refactor,3600s8c32G,5,0.9740260000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:42,3628.8,0,2744313161,,0.9740260000000001
130,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,2,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:11:40,3624.2,0,3117007515,,0.75
131,openml.org/t/146822,segment,AutoPyTorch_refactor,3600s8c32G,6,0.9870129999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:29:46,3640.0,0,46685593,,0.9870129999999999
131,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,3,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:12:23,3629.9,0,522133352,,0.75
132,openml.org/t/146822,segment,AutoPyTorch_refactor,3600s8c32G,7,0.948052,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:27,3724.3,0,2008225507,,0.948052
132,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,4,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:12:24,3622.0,0,422222311,,0.75
133,openml.org/t/146822,segment,AutoPyTorch_refactor,3600s8c32G,8,0.9870129999999999,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:30:28,3661.3,0,3425891399,,0.9870129999999999
133,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,5,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:12:53,3630.0,0,750965588,,0.75
134,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,6,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:13:09,3625.6,0,231612270,,0.75
134,openml.org/t/XX,segment,AutoPyTorch_refactor,3600s8c32G,9,0.9783549784000001,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9783549784000001
135,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,7,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:13:49,3635.6,0,234165373,,0.75
135,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,0,0.923977,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:30:48,3663.5,0,1648984114,,0.923977
136,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,8,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:13:57,3632.0,0,3065225645,,0.75
136,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,1,0.945419,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:30:48,3666.7,0,1145490407,,0.945419
137,openml.org/t/168338,riccardo,AutoPyTorch_refactor,3600s8c32G,9,0.75,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:14:19,3626.2,0,1168384135,,0.75
137,openml.org/t/XX,sylvine,AutoPyTorch_refactor,3600s8c32G,2,0.9473684211,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9473684211
138,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,0,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:14:20,3626.1,0,906073595,,0.099
138,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,3,0.94347,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:05,3662.3,0,507616378,,0.94347
139,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,1,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:14:38,3620.8,0,3921360315,,0.099
139,openml.org/t/XX,sylvine,AutoPyTorch_refactor,3600s8c32G,4,0.953125,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.953125
14,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,4,0.786667,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:42,3679.1,0,701739628,,0.786667
14,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,4,0.9548367409,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9548367409
140,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,2,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:14:37,3623.5,0,4095432754,,0.099
140,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,5,0.9375,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:02,3620.0,0,2744014010,,0.9375
141,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,3,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:14:52,3624.0,0,3430375743,,0.099
141,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,6,0.9394530000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:35,3671.6,0,1226229331,,0.9394530000000001
142,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,4,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:14:49,3624.3,0,3254179459,,0.099
142,openml.org/t/XX,sylvine,AutoPyTorch_refactor,3600s8c32G,7,0.935546875,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.935546875
143,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,5,0.1,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:15:05,3626.1,0,2897710091,,0.1
143,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,8,0.9550780000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:39,3663.5,0,923973787,,0.9550780000000001
144,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,6,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:15:52,3627.0,0,3290880512,,0.099
144,openml.org/t/168912,sylvine,AutoPyTorch_refactor,3600s8c32G,9,0.9394530000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:03,3663.0,0,3533845304,,0.9394530000000001
145,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,7,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:15:46,3620.0,0,3478457452,,0.099
145,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,0,0.858824,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:18,3629.9,0,2134470170,,0.858824
146,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,8,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:15:54,3625.5,0,2674118446,,0.099
146,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,1,0.788235,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:31:29,3635.6,0,1563287745,,0.788235
147,openml.org/t/168332,Robert,AutoPyTorch_refactor,3600s8c32G,9,0.099,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-07T16:16:36,3625.6,0,2786397031,,0.099
147,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,2,0.8235290000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:21,3664.3,0,3885062116,,0.8235290000000001
148,openml.org/t/146212,Shuttle,AutoPyTorch_refactor,3600s8c32G,0,0.999655,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T21:30:29,3672.3,0,3978535196,,0.999655
148,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,3,0.8235290000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:26,3661.9,0,4140589422,,0.8235290000000001
149,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,4,0.8235290000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:40,3668.0,0,3855651354,,0.8235290000000001
149,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,1,0.9994827586,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9994827586
15,openml.org/t/10101,blood-transfusion,AutoPyTorch_refactor,3600s8c32G,5,0.76,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T16:27:09,3645.7,0,3634893931,,0.76
15,openml.org/t/XX,Amazon_employee_access,AutoPyTorch_refactor,3600s8c32G,5,0.9487335978,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9487335978
150,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,5,0.8352940000000001,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:12,3642.2,0,2598525809,,0.8352940000000001
150,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,2,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
151,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,6,0.809524,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:59,3680.5,0,672577130,,0.809524
151,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,3,0.9996551723999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9996551723999999
152,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,7,0.809524,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:19,3637.5,0,782275103,,0.809524
152,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,4,0.9996551723999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9996551723999999
153,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,8,0.833333,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:08,3626.2,0,1351092653,,0.833333
153,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,5,0.9993103448,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9993103448
154,openml.org/t/53,vehicle,AutoPyTorch_refactor,3600s8c32G,9,0.761905,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T17:32:09,3623.4,0,1071326258,,0.761905
154,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,6,0.9998275862,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9998275862
155,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,7,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
156,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,8,0.9996551723999999,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.9996551723999999
157,openml.org/t/XX,Shuttle,AutoPyTorch_refactor,3600s8c32G,9,1.0,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,1.0
158,openml.org/t/168331,Volkert,AutoPyTorch_refactor,3600s8c32G,0,0.65289,acc,singularity,refactor_development,{'_save_artifacts': ['debug']},stable,2021-03-05T21:34:52,3722.9,0,2548167378,,0.65289
159,openml.org/t/XX,Volkert,AutoPyTorch_refactor,3600s8c32G,1,0.5650831761,acc,singularity,refactor_development,debug,stable,2021-03-07T03:35:18,3663.4,0,3264102342,,0.5650831761
